member_id,timestamp,day_of_week,hour_of_day,track_name,artist,album,language,genre,ms_played,skipped,shuffle,offline,private_session,start_reason,end_reason,danceability,energy,valence,tempo,acousticness,speechiness,instrumentalness,loudness,popularity,log_ms_played,hour_binned,hour_sin,hour_cos,cluster
4,2025-12-23 18:03:17+00:00,Tuesday,18,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,242663,False,True,False,False,trackdone,trackdone,0.468,0.319,0.259,86.8,0.699,0.032,0.011,-12.48,77,12.399433049439343,Evening,-1.0,-1.8369701987210294e-16,1
4,2025-12-24 18:18:29+00:00,Wednesday,18,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,196207,False,False,False,True,backbtn,trackdone,0.593,0.584,0.715,88.0,0.26,0.041,0.003,-6.92,87,12.186930600001809,Evening,-1.0,-1.8369701987210294e-16,2
4,2025-12-24 20:39:55+00:00,Wednesday,20,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,200965,False,False,False,False,trackdone,trackdone,0.513,0.51,0.589,89.56,0.399,0.022,0.002,-6.47,78,12.210891018504167,Evening,-0.8660254037844386,0.5000000000000001,2
4,2025-12-25 00:53:32+00:00,Thursday,0,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,252568,False,True,False,False,fwdbtn,trackdone,0.759,0.691,0.775,110.48,0.18,0.056,0.008,-5.94,80,12.439439757693568,Late Night,0.0,1.0,2
4,2025-12-25 18:11:18+00:00,Thursday,18,lovely,Billie Eilish,lovely,English,Pop,166501,False,False,True,False,trackdone,trackdone,0.459,0.304,0.23,114.69,0.671,0.04,0.001,-11.16,77,12.022762600342505,Evening,-1.0,-1.8369701987210294e-16,1
4,2025-12-26 00:08:52+00:00,Friday,0,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,43940,True,True,False,False,clickrow,fwdbtn,0.577,0.533,0.624,91.07,0.411,0.054,0.003,-10.41,65,10.690603103986415,Late Night,0.0,1.0,2
4,2025-12-26 00:41:29+00:00,Friday,0,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,148680,False,True,False,False,trackdone,trackdone,0.701,0.583,0.739,119.62,0.165,0.11,0.0,-6.38,78,11.909558350242753,Late Night,0.0,1.0,0
4,2025-12-26 23:57:05+00:00,Friday,23,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,218079,False,True,False,False,trackdone,trackdone,0.771,0.655,0.778,125.64,0.08,0.103,0.0,-6.37,80,12.29261724693036,Late Night,-0.2588190451025215,0.965925826289068,0
4,2025-12-27 21:33:45+00:00,Saturday,21,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,233587,False,True,False,False,fwdbtn,trackdone,0.555,0.407,0.445,90.44,0.486,0.006,0.0,-9.33,75,12.361314158753718,Late Night,-0.7071067811865477,0.7071067811865474,1
4,2025-12-28 00:32:52+00:00,Sunday,0,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,280912,False,False,True,False,appload,trackdone,0.4,0.337,0.181,71.97,0.893,0.04,0.008,-13.1,66,12.545800291836338,Late Night,0.0,1.0,1
4,2025-12-30 08:49:11+00:00,Tuesday,8,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,215054,False,True,False,False,trackdone,endplay,0.402,0.347,0.569,82.83,0.724,0.043,0.008,-11.56,66,12.278649088348478,Morning,0.8660254037844387,-0.4999999999999998,1
4,2025-12-30 17:21:09+00:00,Tuesday,17,Heat Waves,Glass Animals,Dreamland,English,Indie,79580,True,True,False,False,trackdone,fwdbtn,0.784,0.622,0.587,95.15,0.149,0.061,0.005,-5.58,84,11.284530649873318,Evening,-0.9659258262890684,-0.2588190451025206,2
4,2025-12-30 20:55:45+00:00,Tuesday,20,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,161079,False,False,False,False,fwdbtn,endplay,0.79,0.681,0.588,121.15,0.071,0.092,0.0,-4.28,73,11.98965641496539,Evening,-0.8660254037844386,0.5000000000000001,0
4,2025-12-31 08:10:26+00:00,Wednesday,8,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,172877,False,False,True,False,fwdbtn,trackdone,0.71,0.593,0.78,109.84,0.1,0.083,0.0,-6.77,76,12.060341422395664,Morning,0.8660254037844387,-0.4999999999999998,0
4,2025-12-31 20:09:07+00:00,Wednesday,20,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,59115,True,False,False,False,fwdbtn,fwdbtn,0.673,0.604,0.803,108.32,0.334,0.041,0.0,-8.51,92,10.987256894334465,Evening,-0.8660254037844386,0.5000000000000001,2
4,2025-12-31 20:41:45+00:00,Wednesday,20,Ranjha,B Praak,Shershaah,Hindi,Bollywood,108314,True,False,False,False,trackdone,fwdbtn,0.539,0.447,0.45,84.7,0.524,0.021,0.0,-7.6,78,11.592798927553392,Evening,-0.8660254037844386,0.5000000000000001,1
4,2026-01-01 20:20:03+00:00,Thursday,20,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,231811,False,False,False,False,appload,trackdone,0.7,0.71,0.78,101.49,0.197,0.054,0.0,-2.63,85,12.35368197731401,Evening,-0.8660254037844386,0.5000000000000001,3
4,2026-01-01 21:15:52+00:00,Thursday,21,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,173638,False,True,False,False,appload,trackdone,0.709,0.68,0.688,121.16,0.162,0.1,0.003,-6.75,71,12.06473371035525,Late Night,-0.7071067811865477,0.7071067811865474,0
4,2026-01-04 22:57:39+00:00,Sunday,22,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,269443,False,True,False,False,trackdone,trackdone,0.433,0.346,0.273,91.09,0.716,0.036,0.0,-10.88,86,12.504115855531603,Late Night,-0.5000000000000004,0.8660254037844384,1
4,2026-01-06 21:06:39+00:00,Tuesday,21,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,227150,False,True,False,False,backbtn,trackdone,0.43,0.354,0.442,73.6,0.66,0.044,0.0,-10.9,73,12.333370273555143,Late Night,-0.7071067811865477,0.7071067811865474,1
4,2026-01-06 21:24:24+00:00,Tuesday,21,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,88080,True,False,False,False,fwdbtn,fwdbtn,0.547,0.559,0.585,89.39,0.403,0.058,0.0,-7.9,71,11.386012124647282,Late Night,-0.7071067811865477,0.7071067811865474,2
4,2026-01-07 09:16:10+00:00,Wednesday,9,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,199370,False,False,False,False,trackdone,trackdone,0.442,0.33,0.387,77.74,0.745,0.064,0.0,-10.52,63,12.202922689624062,Morning,0.7071067811865476,-0.7071067811865475,1
4,2026-01-08 17:30:41+00:00,Thursday,17,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,276460,False,True,False,False,trackdone,trackdone,0.583,0.579,0.747,92.06,0.263,0.034,0.002,-4.68,75,12.529825041171613,Evening,-0.9659258262890684,-0.2588190451025206,2
4,2026-01-08 20:22:43+00:00,Thursday,20,Brown Munde,AP Dhillon,Brown Munde,Hindi,Punjabi,242647,False,True,False,False,trackdone,trackdone,0.866,0.731,0.805,122.21,0.108,0.124,0.0,-6.3,72,12.399367112475058,Evening,-0.8660254037844386,0.5000000000000001,0
4,2026-01-10 12:33:23+00:00,Saturday,12,Ranjha,B Praak,Shershaah,Hindi,Bollywood,194390,False,False,False,False,trackdone,trackdone,0.49,0.548,0.365,82.13,0.528,0.044,0.0,-11.66,81,12.177626873640472,Afternoon,1.2246467991473532e-16,-1.0,1
4,2026-01-10 12:39:45+00:00,Saturday,12,As It Was,Harry Styles,Harrys House,English,Pop,189369,False,True,False,False,trackdone,trackdone,0.721,0.745,0.705,98.97,0.205,0.022,0.0,-7.27,86,12.15145805225695,Afternoon,1.2246467991473532e-16,-1.0,3
4,2026-01-10 12:45:21+00:00,Saturday,12,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,196065,False,True,False,False,trackdone,trackdone,0.618,0.469,0.451,90.29,0.394,0.033,0.001,-8.74,69,12.18620661622413,Afternoon,1.2246467991473532e-16,-1.0,2
4,2026-01-10 18:50:03+00:00,Saturday,18,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,208636,False,True,False,False,fwdbtn,trackdone,0.718,0.566,0.679,129.24,0.113,0.122,0.0,-7.27,74,12.248351178782691,Evening,-1.0,-1.8369701987210294e-16,0
4,2026-01-10 20:52:54+00:00,Saturday,20,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,42159,True,False,False,False,trackdone,fwdbtn,0.663,0.714,0.713,102.53,0.163,0.036,0.006,-8.0,78,10.649227183215244,Evening,-0.8660254037844386,0.5000000000000001,2
4,2026-01-10 22:57:30+00:00,Saturday,22,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,200363,False,False,False,False,trackdone,trackdone,0.691,0.616,0.743,108.25,0.257,0.023,0.0,-9.31,83,12.207890991336958,Late Night,-0.5000000000000004,0.8660254037844384,3
4,2026-01-11 07:23:40+00:00,Sunday,7,Brown Munde,AP Dhillon,Brown Munde,Hindi,Punjabi,109277,True,False,False,True,clickrow,fwdbtn,0.792,0.793,0.637,122.04,0.118,0.1,0.005,-6.31,89,11.6016503730266,Morning,0.9659258262890684,-0.2588190451025206,0
4,2026-01-11 21:38:18+00:00,Sunday,21,Someone You Loved,Lewis Capaldi,Divinely Uninspired,English,Pop,228849,False,False,False,False,clickrow,trackdone,0.529,0.404,0.275,114.36,0.458,0.024,0.0,-8.26,86,12.340822046081788,Late Night,-0.7071067811865477,0.7071067811865474,1
4,2026-01-12 23:15:19+00:00,Monday,23,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,73791,True,False,True,False,trackdone,fwdbtn,0.623,0.569,0.705,94.77,0.35,0.037,0.003,-5.69,79,11.20900560362873,Late Night,-0.2588190451025215,0.965925826289068,2
4,2026-01-12 23:52:22+00:00,Monday,23,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,230478,False,False,False,False,trackdone,trackdone,0.766,0.63,0.741,115.71,0.15,0.109,0.002,-6.76,79,12.347915030977738,Late Night,-0.2588190451025215,0.965925826289068,0
4,2026-01-14 17:52:47+00:00,Wednesday,17,Sunflower,Post Malone,Hollywoods Bleeding,English,Hip-Hop,124390,False,False,False,True,trackdone,trackdone,0.785,0.68,0.713,92.29,0.222,0.062,0.0,-6.79,84,11.731185109403146,Evening,-0.9659258262890684,-0.2588190451025206,3
4,2026-01-15 23:07:01+00:00,Thursday,23,Heat Waves,Glass Animals,Dreamland,English,Indie,32991,True,True,False,False,fwdbtn,fwdbtn,0.781,0.548,0.503,86.99,0.146,0.075,0.0,-5.69,90,10.404020386816686,Late Night,-0.2588190451025215,0.965925826289068,0
4,2026-01-15 23:22:16+00:00,Thursday,23,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,138767,True,False,False,False,trackdone,fwdbtn,0.517,0.343,0.249,77.87,0.734,0.032,0.0,-12.06,75,11.840558752924236,Late Night,-0.2588190451025215,0.965925826289068,1
4,2026-01-16 22:28:28+00:00,Friday,22,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,84632,True,True,True,False,fwdbtn,fwdbtn,0.708,0.578,0.771,104.88,0.211,0.042,0.0,-6.69,81,11.346079540458415,Late Night,-0.5000000000000004,0.8660254037844384,3
4,2026-01-17 20:02:29+00:00,Saturday,20,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,186179,False,True,False,False,fwdbtn,trackdone,0.418,0.313,0.524,82.58,0.705,0.044,0.007,-11.72,68,12.13446922667048,Evening,-0.8660254037844386,0.5000000000000001,1
4,2026-01-18 13:04:39+00:00,Sunday,13,Husn,Anuv Jain,Husn,Hindi,Indie,214981,False,False,False,False,clickrow,trackdone,0.466,0.299,0.401,73.61,0.77,0.039,0.008,-11.64,76,12.278309582674774,Afternoon,-0.2588190451025208,-0.9659258262890684,1
4,2026-01-19 18:23:40+00:00,Monday,18,Husn,Anuv Jain,Husn,Hindi,Indie,120140,True,True,False,False,clickrow,fwdbtn,0.438,0.289,0.329,80.72,0.798,0.02,0.0,-11.63,65,11.696421331991951,Evening,-1.0,-1.8369701987210294e-16,1
4,2026-01-19 20:25:45+00:00,Monday,20,lovely,Billie Eilish,lovely,English,Pop,224946,False,True,False,False,appload,trackdone,0.479,0.322,0.203,109.19,0.697,0.05,0.0,-10.54,84,12.323620097883436,Evening,-0.8660254037844386,0.5000000000000001,1
4,2026-01-19 21:53:38+00:00,Monday,21,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,223023,False,True,False,True,trackdone,trackdone,0.542,0.403,0.42,90.67,0.557,0.066,0.0,-9.8,75,12.315034667969668,Late Night,-0.7071067811865477,0.7071067811865474,1
4,2026-01-21 20:09:29+00:00,Wednesday,20,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,55782,True,True,False,False,fwdbtn,fwdbtn,0.758,0.696,0.749,124.39,0.165,0.099,0.0,-7.57,70,10.929224442453062,Evening,-0.8660254037844386,0.5000000000000001,0
4,2026-01-24 23:15:30+00:00,Saturday,23,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,47835,True,False,False,True,appload,fwdbtn,0.629,0.536,0.646,89.7,0.386,0.018,0.002,-6.53,70,10.775533773088698,Late Night,-0.2588190451025215,0.965925826289068,2
4,2026-01-25 18:57:40+00:00,Sunday,18,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,228959,False,True,False,False,fwdbtn,trackdone,0.596,0.597,0.741,97.86,0.257,0.028,0.004,-5.96,77,12.341302594790278,Evening,-1.0,-1.8369701987210294e-16,2
4,2026-01-25 20:11:00+00:00,Sunday,20,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,61128,True,False,False,False,clickrow,fwdbtn,0.549,0.462,0.669,97.94,0.3,0.071,0.001,-9.61,80,11.020741664308892,Evening,-0.8660254037844386,0.5000000000000001,2
4,2026-01-25 21:47:13+00:00,Sunday,21,Blinding Lights,The Weeknd,After Hours,English,Pop,227489,False,False,True,False,trackdone,trackdone,0.84,0.689,0.736,171.47,0.061,0.03,0.002,-6.44,91,12.334861560363091,Late Night,-0.7071067811865477,0.7071067811865474,0
4,2026-01-25 21:48:49+00:00,Sunday,21,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,140106,True,True,False,True,trackdone,fwdbtn,0.61,0.513,0.542,94.81,0.464,0.042,0.0,-8.78,76,11.85016169538813,Late Night,-0.7071067811865477,0.7071067811865474,2
4,2026-01-25 22:39:09+00:00,Sunday,22,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,140918,False,False,True,False,trackdone,trackdone,0.415,0.323,0.49,80.24,0.625,0.034,0.0,-10.43,74,11.855940536205187,Late Night,-0.5000000000000004,0.8660254037844384,1
4,2026-01-26 09:22:23+00:00,Monday,9,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,98219,True,True,True,False,fwdbtn,fwdbtn,0.423,0.392,0.276,78.9,0.627,0.052,0.0,-10.77,94,11.494965139593235,Morning,0.7071067811865476,-0.7071067811865475,1
4,2026-01-28 21:37:09+00:00,Wednesday,21,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,154744,False,True,False,False,trackdone,endplay,0.716,0.509,0.816,90.07,0.346,0.055,0.0,-6.02,78,11.949533879847152,Late Night,-0.7071067811865477,0.7071067811865474,2
4,2026-01-28 22:14:46+00:00,Wednesday,22,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,200935,False,False,False,False,fwdbtn,trackdone,0.68,0.571,0.706,94.67,0.445,0.042,0.006,-6.91,82,12.210741728378435,Late Night,-0.5000000000000004,0.8660254037844384,2
4,2026-01-29 21:12:24+00:00,Thursday,21,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,161031,False,False,False,False,trackdone,trackdone,0.735,0.659,0.782,112.74,0.124,0.092,0.0,-6.26,76,11.989358381980868,Late Night,-0.7071067811865477,0.7071067811865474,0
4,2026-01-30 00:55:31+00:00,Friday,0,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,75670,True,True,False,False,clickrow,fwdbtn,0.427,0.32,0.475,80.07,0.751,0.061,0.0,-9.02,58,11.234150274878106,Late Night,0.0,1.0,1
4,2026-01-30 22:28:18+00:00,Friday,22,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,Hindi,Bollywood,214733,False,True,False,False,trackdone,trackdone,0.624,0.666,0.864,123.09,0.113,0.041,0.0,-8.51,72,12.2771553318322,Late Night,-0.5000000000000004,0.8660254037844384,3
4,2026-01-31 20:09:43+00:00,Saturday,20,Husn,Anuv Jain,Husn,Hindi,Indie,154995,False,True,False,False,clickrow,endplay,0.438,0.265,0.407,76.31,0.791,0.058,0.0,-9.7,78,11.95115458911678,Evening,-0.8660254037844386,0.5000000000000001,1
4,2026-01-31 22:17:29+00:00,Saturday,22,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,61961,True,True,False,True,appload,fwdbtn,0.664,0.63,0.702,103.03,0.238,0.049,0.0,-7.89,84,11.03427657289946,Late Night,-0.5000000000000004,0.8660254037844384,3
4,2026-02-02 00:04:09+00:00,Monday,0,Brown Munde,AP Dhillon,Brown Munde,Hindi,Punjabi,175605,False,False,False,False,clickrow,trackdone,0.766,0.708,0.564,119.46,0.065,0.116,0.007,-6.17,85,12.075998128164342,Late Night,0.0,1.0,0
4,2026-02-03 22:35:53+00:00,Tuesday,22,Blinding Lights,The Weeknd,After Hours,English,Pop,81692,True,True,False,False,trackdone,fwdbtn,0.782,0.73,0.65,178.18,0.0,0.058,0.001,-4.59,86,11.310723597862848,Late Night,-0.5000000000000004,0.8660254037844384,0
4,2026-02-03 22:36:21+00:00,Tuesday,22,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,170497,False,False,False,False,fwdbtn,trackdone,0.639,0.574,0.767,94.07,0.276,0.05,0.0,-8.76,83,12.046478845431633,Late Night,-0.5000000000000004,0.8660254037844384,2
4,2026-02-05 09:12:35+00:00,Thursday,9,Brown Munde,AP Dhillon,Brown Munde,Hindi,Punjabi,87937,True,True,False,True,trackdone,fwdbtn,0.824,0.779,0.617,126.71,0.145,0.091,0.0,-7.13,81,11.384387299697012,Morning,0.7071067811865476,-0.7071067811865475,0
4,2026-02-05 13:16:51+00:00,Thursday,13,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,196251,False,True,False,False,backbtn,trackdone,0.647,0.527,0.686,100.7,0.403,0.038,0.001,-7.39,82,12.18715482667553,Afternoon,-0.2588190451025208,-0.9659258262890684,2
4,2026-02-06 23:44:11+00:00,Friday,23,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,110746,True,False,False,False,trackdone,fwdbtn,0.61,0.489,0.509,89.05,0.407,0.05,0.0,-8.37,73,11.615003599504377,Late Night,-0.2588190451025215,0.965925826289068,2
4,2026-02-07 00:18:37+00:00,Saturday,0,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,212139,False,True,False,False,trackdone,trackdone,0.536,0.363,0.455,88.99,0.486,0.056,0.0,-10.26,75,12.265001713059462,Late Night,0.0,1.0,1
4,2026-02-07 22:43:05+00:00,Saturday,22,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,49913,True,True,False,False,appload,fwdbtn,0.551,0.439,0.6,86.05,0.385,0.064,0.002,-7.14,78,10.818056803511944,Late Night,-0.5000000000000004,0.8660254037844384,2
4,2026-02-08 17:52:02+00:00,Sunday,17,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,209277,False,True,True,False,trackdone,trackdone,0.508,0.311,0.462,83.45,0.766,0.04,0.0,-9.67,76,12.251418790630384,Evening,-0.9659258262890684,-0.2588190451025206,1
4,2026-02-08 18:57:39+00:00,Sunday,18,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,164943,False,False,False,False,appload,trackdone,0.576,0.449,0.501,92.69,0.518,0.028,0.006,-8.76,71,12.013361301336166,Evening,-1.0,-1.8369701987210294e-16,2
4,2026-02-08 21:33:00+00:00,Sunday,21,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,205805,False,True,True,False,clickrow,trackdone,0.487,0.485,0.586,80.54,0.376,0.048,0.0,-9.68,79,12.234689256476052,Late Night,-0.7071067811865477,0.7071067811865474,2
4,2026-02-10 12:25:55+00:00,Tuesday,12,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,257580,False,False,False,False,clickrow,trackdone,0.498,0.503,0.598,91.73,0.487,0.03,0.004,-9.88,75,12.459089512728124,Afternoon,1.2246467991473532e-16,-1.0,2
4,2026-02-10 22:08:08+00:00,Tuesday,22,Ranjha,B Praak,Shershaah,Hindi,Bollywood,143483,False,True,False,False,trackdone,trackdone,0.469,0.392,0.286,89.39,0.577,0.025,0.005,-9.37,74,11.87397880970758,Late Night,-0.5000000000000004,0.8660254037844384,1
4,2026-02-12 21:50:13+00:00,Thursday,21,Brown Munde,AP Dhillon,Brown Munde,Hindi,Punjabi,181849,False,True,False,False,appload,trackdone,0.82,0.718,0.577,128.8,0.094,0.111,0.007,-5.91,88,12.110937450415134,Late Night,-0.7071067811865477,0.7071067811865474,0
4,2026-02-14 22:59:26+00:00,Saturday,22,Someone You Loved,Lewis Capaldi,Divinely Uninspired,English,Pop,84369,True,True,False,True,clickrow,fwdbtn,0.526,0.421,0.232,117.25,0.509,0.048,0.001,-10.17,82,11.342967167159673,Late Night,-0.5000000000000004,0.8660254037844384,1
4,2026-02-15 21:09:52+00:00,Sunday,21,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,219221,False,False,True,False,trackdone,endplay,0.727,0.632,0.714,109.32,0.245,0.067,0.001,-5.84,95,12.297840193983276,Late Night,-0.7071067811865477,0.7071067811865474,3
4,2026-02-15 21:28:23+00:00,Sunday,21,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,51857,True,True,False,False,clickrow,fwdbtn,0.687,0.624,0.774,109.53,0.106,0.1,0.0,-7.07,78,10.856264492980694,Late Night,-0.7071067811865477,0.7071067811865474,0
4,2026-02-16 22:38:02+00:00,Monday,22,Husn,Anuv Jain,Husn,Hindi,Indie,167875,False,True,False,False,clickrow,trackdone,0.422,0.348,0.44,71.82,0.815,0.041,0.016,-11.9,67,12.030980890620905,Late Night,-0.5000000000000004,0.8660254037844384,1
4,2026-02-17 08:21:07+00:00,Tuesday,8,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,41475,True,True,False,False,fwdbtn,fwdbtn,0.476,0.299,0.298,84.57,0.644,0.05,0.005,-11.82,61,10.632870225678168,Morning,0.8660254037844387,-0.4999999999999998,1
4,2026-02-17 12:26:49+00:00,Tuesday,12,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,84223,True,True,True,False,fwdbtn,fwdbtn,0.717,0.645,0.693,107.34,0.178,0.06,0.001,-7.0,84,11.341235195244934,Afternoon,1.2246467991473532e-16,-1.0,3
4,2026-02-17 23:32:31+00:00,Tuesday,23,Satranga,Arijit Singh,Animal,Hindi,Bollywood,94035,True,False,False,False,trackdone,fwdbtn,0.457,0.437,0.386,83.7,0.352,0.032,0.0,-8.02,75,11.451432966657912,Late Night,-0.2588190451025215,0.965925826289068,1
4,2026-02-18 07:35:16+00:00,Wednesday,7,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,121722,True,False,False,False,appload,fwdbtn,0.601,0.574,0.716,91.91,0.331,0.025,0.001,-6.4,85,11.709503250437384,Morning,0.9659258262890684,-0.2588190451025206,2
4,2026-02-18 08:59:03+00:00,Wednesday,8,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,157405,False,True,False,False,trackdone,trackdone,0.427,0.369,0.481,78.62,0.631,0.031,0.012,-10.33,62,11.966583733679828,Morning,0.8660254037844387,-0.4999999999999998,1
4,2026-02-19 08:42:12+00:00,Thursday,8,Ranjha,B Praak,Shershaah,Hindi,Bollywood,186138,False,False,False,False,clickrow,trackdone,0.51,0.491,0.374,87.14,0.579,0.036,0.003,-8.62,80,12.134248985424852,Morning,0.8660254037844387,-0.4999999999999998,1
4,2026-02-21 22:47:40+00:00,Saturday,22,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,87265,True,True,False,False,appload,fwdbtn,0.577,0.616,0.731,96.2,0.336,0.026,0.006,-8.22,79,11.376716204341244,Late Night,-0.5000000000000004,0.8660254037844384,2
4,2026-02-23 21:05:43+00:00,Monday,21,Perfect,Ed Sheeran,Divide,English,Pop,161933,True,True,False,False,trackdone,fwdbtn,0.646,0.424,0.607,95.21,0.386,0.039,0.003,-6.63,86,11.994944123794168,Late Night,-0.7071067811865477,0.7071067811865474,2
4,2026-02-23 21:48:13+00:00,Monday,21,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,163535,False,False,False,False,trackdone,trackdone,0.658,0.608,0.719,92.33,0.22,0.043,0.001,-9.03,89,12.004788428568858,Late Night,-0.7071067811865477,0.7071067811865474,2
4,2026-02-23 23:39:28+00:00,Monday,23,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,162566,False,False,False,False,trackdone,trackdone,0.526,0.548,0.649,78.7,0.51,0.066,0.0,-8.5,76,11.998845503468775,Late Night,-0.2588190451025215,0.965925826289068,2
4,2026-02-24 22:06:12+00:00,Tuesday,22,Obsessed,Riar Saab,Obsessed,Hindi,Punjabi,252218,False,True,False,False,trackdone,trackdone,0.808,0.7,0.586,113.8,0.179,0.108,0.007,-5.61,73,12.438053036709364,Late Night,-0.5000000000000004,0.8660254037844384,0
4,2026-02-24 22:31:06+00:00,Tuesday,22,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,235664,False,False,False,False,clickrow,trackdone,0.565,0.561,0.787,87.87,0.358,0.043,0.004,-8.62,84,12.370166584049809,Late Night,-0.5000000000000004,0.8660254037844384,2
4,2026-02-26 07:31:28+00:00,Thursday,7,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,99245,True,False,False,False,clickrow,fwdbtn,0.508,0.379,0.34,80.62,0.615,0.03,0.0,-12.29,86,11.505356895470277,Morning,0.9659258262890684,-0.2588190451025206,1
4,2026-02-26 20:12:21+00:00,Thursday,20,Night Changes,One Direction,FOUR,English,Pop,267885,False,True,False,False,trackdone,trackdone,0.596,0.568,0.546,120.65,0.241,0.04,0.001,-8.68,76,12.49831679586185,Evening,-0.8660254037844386,0.5000000000000001,2
4,2026-02-27 21:28:45+00:00,Friday,21,Brown Munde,AP Dhillon,Brown Munde,Hindi,Punjabi,236267,False,False,False,False,fwdbtn,trackdone,0.798,0.748,0.645,128.08,0.03,0.125,0.007,-5.14,88,12.372722032929833,Late Night,-0.7071067811865477,0.7071067811865474,0
4,2026-02-28 20:32:11+00:00,Saturday,20,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,73184,True,True,True,False,backbtn,fwdbtn,0.416,0.287,0.505,78.73,0.728,0.029,0.011,-10.54,67,11.200745760918048,Evening,-0.8660254037844386,0.5000000000000001,1
4,2026-02-28 21:48:00+00:00,Saturday,21,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,184389,False,True,False,False,trackdone,trackdone,0.778,0.617,0.712,111.76,0.177,0.109,0.0,-6.59,79,12.12480835869921,Late Night,-0.7071067811865477,0.7071067811865474,0
